id,name,popularity,type,is_local,explicit,duration_ms,disc_number,track_number,artist_id,artist_name,album_artist_id,album_artist_name,album_id,album_name,album_release_date,album_tracks,album_type
7rTs2pNrBzOExmZKSByHbE,Underwater,46,track,False,False,188853,1,5,5MmVJVhhYKQ86izuGHzJYA,MIKA,5MmVJVhhYKQ86izuGHzJYA,MIKA,0zY3JRYHC0rycbFUqGcRpV,The Origin Of Love (Deluxe),2012-01-01,23,album
7ewQ5hvzhvmy1cl9pfliMh,papaoutai - Nicolaz Remix,26,track,False,False,351666,1,4,5j4HeCoUlzhfWtjAfM1acR,Stromae,5j4HeCoUlzhfWtjAfM1acR,Stromae,5eFy2sjwk5WWov7w9ByAUE,papaoutai,2013-01-01,5,album
4YEsNhGhXXtefznetrzhMb,Afraid Of The Dark,67,track,False,False,188663,1,1,7IiSLreTg1of8dDwxwiPw3,Chef'Special,7IiSLreTg1of8dDwxwiPw3,Chef'Special,7h9U7OlSB4lQw9CDFORIVR,Afraid Of The Dark,2021-03-26,1,album
0HKNlsZ0zFlSqUqWj1nVVG,Réseaux,66,track,False,True,196453,1,2,7CUFPNi1TU8RowpnFRSsZV,Niska,7CUFPNi1TU8RowpnFRSsZV,Niska,6ag1Md5xNt3VvOdN0UbQDh,Commando,2017-09-22,16,album
5faMnd4SDjY9kFP4VpSPLi,Breathe,58,track,False,False,183626,1,1,5KnoVkIUGmK0PiDKMjz2LM,Feder,5KnoVkIUGmK0PiDKMjz2LM,Feder,0JyeCwU2NlqCzV91ulqh6o,Breathe,2017-11-24,4,album
6ZS3WTqzdyff3cAUfjQaRV,Le prince Aladin (feat. Kev Adams),49,track,False,False,215160,1,1,7lMgpN1tEBQKpRoUMKB8iw,Black M,7lMgpN1tEBQKpRoUMKB8iw,Black M,1IDS29EGqjEDTNf0JfTWCZ,Le prince Aladin (feat. Kev Adams),2015-09-11,1,album
5BApvdlSsPBHVr5i0ItN50,Laissez-les kouma (feat. MHD),49,track,False,False,196653,1,10,0vN920jukdAbErvjo2OJ2o,Zaho,0vN920jukdAbErvjo2OJ2o,Zaho,3i8BuHiETHzqhydEiYhdZK,Le monde à l'envers,2017-02-17,15,album
4TnFANpjVwVKWzkxNzIyFH,Ne reviens pas,64,track,False,True,188613,1,7,2tcoLkA9Hexz70Kuc1NTUl,Gradur,2tcoLkA9Hexz70Kuc1NTUl,Gradur,7ilqGyawRNe3bXNfLYtrfo,Zone 59,2019-11-29,21,album
5MmDtZHpomICgFXyDBD9ol,Sevdim Seni,19,track,False,False,269444,1,2,6qn3lOMId85KeD0CjzIkHs,Murat İnce,6qn3lOMId85KeD0CjzIkHs,Murat İnce,5EaWdcNpexrHF6ESHC8trq,Ayrılık Sevdi Bizi,2008-03-14,12,album
4W8T2r2NdUD0327MhUE2EW,Başım Gözüm Üstüne,19,track,False,False,333493,1,1,4oF4bNmDKmPsWVjW8BRV0n,Bedirhan Gökçe,4oF4bNmDKmPsWVjW8BRV0n,Bedirhan Gökçe,4h4tY7HbmEJq1CquJ2tlIw,Başım Gözüm Üstüne,2005,9,album
5MlPAvk75eSMUCknhYDf2p,Avlar Peşinde,24,track,False,False,317435,1,4,3YQ4IYVQABaujAgmjiruR1,Grup Orhun,3YQ4IYVQABaujAgmjiruR1,Grup Orhun,2vkc8Zt264pomtJQRTu0mH,"Hatıra Kayıtlar, Vol. 1",2015-07-15,14,album
6CGRSMm6NJooPh7npGDiJn,Vur,19,track,False,False,214883,1,6,1lnJ1vcvRsaOe0I1SJ4qoo,Osman Öztunç,1lnJ1vcvRsaOe0I1SJ4qoo,Osman Öztunç,4PpWkw1qdTwGbuN8L5IXgJ,Sevgi Yolları,2018-02-07,9,album
1mxauyAjen2D9inRVIevr1,Yaşamam Artık,22,track,False,False,278386,1,1,38kFzcTZdYMWxqnkIR2eI0,Ali Seven,38kFzcTZdYMWxqnkIR2eI0,Ali Seven,7FiHWSab6VwoQaB38OCxr0,Sorulmaz Oldum,2006,12,album
0xq7RrFqTvuT5G6uva6UCT,Yarala Beni,21,track,False,False,264133,1,9,65Yc24XPBKMWz6oOWOX7Xx,Uğur Işılak,65Yc24XPBKMWz6oOWOX7Xx,Uğur Işılak,48Mc2MQNP1cYTL8rhlGv2A,Yıldırım Gibi,2013-06-21,12,album
56GBqXZZueofeqYPc2X7AO,Ah Yalan Dünya,19,track,False,False,161240,1,10,0UD0riDi8Kh2ySQ9oreUdC,Ekrem Çelebi,0UD0riDi8Kh2ySQ9oreUdC,Ekrem Çelebi,6w1S4xw0XconHqXbjhUuGY,Berivanım,2000-06-21,14,album
4JEDOeDQXnCOtN3gzngQGQ,Sevduğum,24,track,False,False,249338,1,9,24gLJANAKvytHDVboMg7N2,Ahmet Şafak,24gLJANAKvytHDVboMg7N2,Ahmet Şafak,7GdePNCKIVsTfdI1nI2Zpb,Vatan Gözlüm,2018-12-15,14,album
73BEpBSDLeP9Ge1Ybje0QP,Suna Boylum,19,track,False,False,256200,1,2,0vnvlV63gexQ6let4G5LSS,Sefai,0vnvlV63gexQ6let4G5LSS,Sefai,0oXjZP1dPl3kSrGE66w1gf,Ayşem,1999-01-01,9,album
6vIjeX5p34DgyEXrd6LiqY,Bir İt Vardı,20,track,False,False,318760,1,4,1h29VsMiKwoouXdlosez2g,Ozan Arif,1h29VsMiKwoouXdlosez2g,Ozan Arif,6Fl9hSRVP0njxcpSRukGMg,Turan Türküsü,2008,10,album
0jniJszBm8I9uGFgMtDqGO,Hacel Obası,39,track,False,False,161586,1,2,3NTPcAWlpWNQoAtSIdIzVi,Mustafa Taş,3NTPcAWlpWNQoAtSIdIzVi,Mustafa Taş,7iCU3F2CWfQ8369A6yiJjb,Atamın Seymenleri (Eyvah Gönül),2014-04-15,17,album
3jCgEsarCs9SvOPFvHpmk1,Bizim Memleket,28,track,False,False,331070,1,10,5d6QcBFI1IDPsWH2MuTk0T,Mustafa Yıldızdoğan,5d6QcBFI1IDPsWH2MuTk0T,Mustafa Yıldızdoğan,4RbnI1R27XkroJjCDTUdFY,Yandı Yürekler Yandı,1997-05-08,10,album
5nUR4frNsxOSjiPY5jJWCz,Özel Harekat,38,track,False,False,184799,1,1,2yaUUh1SC7MYZUGVrO7lWc,Alperen Kekilli,2yaUUh1SC7MYZUGVrO7lWc,Alperen Kekilli,7JCK6Lnzc8lCQp8W9nAfCV,Aşk'a Dair,2018-11-30,9,album
26yEGZlkeBZZ9gBhefNpbG,Dağlarına Kar Olurum,24,track,False,False,226787,1,3,7eI8KWYTyfHaSSAKDjGadX,Esat Kabaklı,7eI8KWYTyfHaSSAKDjGadX,Esat Kabaklı,5EckTF09x5bjzTt32sZL5c,Göç,2000-01-01,11,album
24czBRl3N9x8hU8g4qsN3b,Doyulur mu?,28,track,False,False,258240,1,3,5xuQlQor4mc2SoMoOuoRQI,Gülşen Kutlu,5xuQlQor4mc2SoMoOuoRQI,Gülşen Kutlu,3PoIxQL8cD3WFfCv7vzB8Q,Anadolu Esintileri,2001-06-20,15,album
2YyP82NNzFl3hjLUWahacj,Yeşil Başlı Gövel Ördek,29,track,False,False,269231,1,10,0Z2DQDR2Yzsz1xDePTGox9,Bedia Akartürk,0Z2DQDR2Yzsz1xDePTGox9,Bedia Akartürk,6rU4mfFMfTWWfeRWVC5yFZ,55. Sanat Yılı,2016-11-04,14,album
1QzeSLXLRD63sTsyynunC7,Tanrı Dağı,34,track,False,False,266226,1,4,6ZFTsHbmnmsihpv2qGhYXI,Atilla Yılmaz,6ZFTsHbmnmsihpv2qGhYXI,Atilla Yılmaz,14J6CRVzZ3JUxh80pMt7rg,Vur,2007-05-17,10,album
0Pckw6mnzADLsZansmnDg6,Vay Delikanlı Gönlüm,38,track,False,False,304000,1,5,24gLJANAKvytHDVboMg7N2,Ahmet Şafak,24gLJANAKvytHDVboMg7N2,Ahmet Şafak,0H9QhYhKAUeEX5OX9o8Nia,Aranıyor,2008-10-31,14,album
5Er7WpXEm9h8Mnkny2I7Zd,Denizin Dibinde Hatçem,25,track,False,False,248666,1,6,1m4zBvdnlrleyq7JJ6A6Bi,Kubat,1m4zBvdnlrleyq7JJ6A6Bi,Kubat,7ydniLWGRebMgjpXCiPFCo,"Arşiv, Vol. 3 (Türk Halk Müziği / Turkish Folk Music)",2000-09-15,12,album
7qkDGIXEePkYpU4LQ7Uc0H,Hani Yaylam,24,track,False,False,224280,1,12,2WoyCDcgb0eQOqEMN3Pdmh,Özlem Özdil,2WoyCDcgb0eQOqEMN3Pdmh,Özlem Özdil,5M9yxe7gzPJSrqmKByNr8d,Yollarına Kar Mı Yağdı,2006-10-11,12,album
6VUJQqyeQhAZHkQbSDqLtI,La Cintura,68,track,False,False,204666,1,3,2urF8dgLVfDjunO0pcHUEe,Alvaro Soler,2urF8dgLVfDjunO0pcHUEe,Alvaro Soler,66IXFg1AukADK41CP0xANr,Mar De Colores (Versión Extendida),2019-05-10,18,album
0vGSX0dFbYttMdJFQc9ReZ,Perdóname (feat. Farruko) - Urban Version,49,track,False,False,187177,1,1,7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,3yZxWMLmrq92OFyNVIhcvO,Perdóname (feat. Farruko) [Urban Version],2016-04-15,1,album
6IJD5upT7PrXlWSRkpibDv,Bombón (feat. Wisin),29,track,False,False,219746,1,1,5SqghR4PmacEuzlpIOQI2k,Bandana,5SqghR4PmacEuzlpIOQI2k,Bandana,4OicA2RZLxJSvVIISw7gtl,Bombón (feat. Wisin),2017-01-17,1,album
4xi8FLJZrzICB4EVxovE8R,Al Filo de Tu Amor (feat. Wisin) - Remix,51,track,False,False,214573,1,1,4vhNDa5ycK0ST968ek7kRr,Carlos Vives,4vhNDa5ycK0ST968ek7kRr,Carlos Vives,2jD1xMScborPHsxJdRnX2e,Al Filo de Tu Amor (feat. Wisin) [Remix],2017-03-24,1,album
3LSU7ZcnKTbxhiTot5wqf9,"Rápido, Brusco, Violento",53,track,False,False,193608,1,1,1ackd5XprZEkH3McKbQD51,Juan Magán,1ackd5XprZEkH3McKbQD51,Juan Magán,1wHDymPyXiiWKdj2sOPJWH,"Rápido, Brusco, Violento",2017-03-24,1,album
5JdMJsSyGcnVrVJACgX5AS,Verano,52,track,False,False,261933,1,3,4U7lXyKdSf1JbM1aXvsodC,La Oreja de Van Gogh,4U7lXyKdSf1JbM1aXvsodC,La Oreja de Van Gogh,4cjJSzHJWCeHAW1GAVcpnl,El Planeta Imaginario,2016-11-04,12,album
0OMRAvrtLWE2TvcXorRiB9,La Gozadera (feat. Marc Anthony),76,track,False,False,203160,1,1,2cy1zPcrFcXAJTP0APWewL,Gente De Zona,2cy1zPcrFcXAJTP0APWewL,Gente De Zona,2HXRjHb2nbLJa5r70FBtdT,Visualízate,2016-04-22,13,album
70lnL3QaSOIIyMa2X9aVRL,Perro Fiel (feat. Nicky Jam),70,track,False,False,195213,1,6,0EmeFodog0BfCgMzAIvKQp,Shakira,0EmeFodog0BfCgMzAIvKQp,Shakira,6bUxh58rYTL67FS8dyTKMN,El Dorado,2017-05-26,13,album
5GGQ4wZeVj26tkUnRA6jgC,Tú Me Obligaste,58,track,False,False,203737,1,10,1dbp04JzZ81JXlMGupCnJ8,Antonio José,1dbp04JzZ81JXlMGupCnJ8,Antonio José,7aAYfzJAOZaETczNmMcoMY,A Un Milímetro De Ti,2017-11-03,10,album
4ou86Vd0SOT7GO4m6V6IAs,Hola,55,track,False,False,189000,1,4,3ATyg4fGC9F8trfb0GRWmX,Joey Montana,3ATyg4fGC9F8trfb0GRWmX,Joey Montana,5Y0jPLZZEf179dwwq4iEmN,Picky Back To The Roots,2016-09-09,13,album
3DsLBZjoU5AYxZXsepHtsW,La Libertad,60,track,False,False,192853,1,1,2urF8dgLVfDjunO0pcHUEe,Alvaro Soler,2urF8dgLVfDjunO0pcHUEe,Alvaro Soler,66IXFg1AukADK41CP0xANr,Mar De Colores (Versión Extendida),2019-05-10,18,album
2EM9zpAc7PVeoAydmbfVIL,La Camisa Negra,74,track,False,False,216706,1,4,0UWZUmn7sybxMCqrw9tGa7,Juanes,0UWZUmn7sybxMCqrw9tGa7,Juanes,2HbvQeJXke68tjwOcsj8ne,Mi Sangre,2004-01-01,12,album
7qCAVkHWZkF44OzOUKf8Cr,El Perdón (with Enrique Iglesias),76,track,False,False,205906,1,21,1SupJlEpv7RS2tPNRaHViT,Nicky Jam,1SupJlEpv7RS2tPNRaHViT,Nicky Jam,2dBgWXp41imu2zBNv9oFxZ,Fénix,2017-01-20,26,album
2QF0IIqJXHaxe5IJ8LFBDc,Calypso - Remix,50,track,False,False,185666,1,14,4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,5C0YLr4OoRGFDaqdMQmkeH,VIDA,2019-02-01,15,album
0pQoNBSZeRFuhLVH8gCVDT,Alguien Robo,63,track,False,False,224360,1,2,07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,1l1zcI8iwJg4WCb7jxHtbN,MANTRA,2018-05-18,16,album
3qrH2YFnbEiQeUe4wzgOuP,"Try Everything - From ""Zootropolis""",62,track,False,False,196706,1,1,0EmeFodog0BfCgMzAIvKQp,Shakira,0EmeFodog0BfCgMzAIvKQp,Shakira,661EtVkZYuH41VXXuOMBbo,"Try Everything (From ""Zootropolis"")",2016-02-05,1,album
3fvb9N0z7RK4Bjznxidly4,EL BAÑO (feat. Bad Bunny),52,track,False,False,214520,1,9,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,61a4XyIj98CGrUnKy8Hu4Z,FINAL (Vol.1),2021-09-17,11,album
6EQR7Y5vVZFiPD0RUECIDv,A Un Paso De La Luna - Remix,73,track,False,False,194262,1,1,0vR2qb8m9WHeZ5ByCbimq2,Reik,0vR2qb8m9WHeZ5ByCbimq2,Reik,7uqAed3H0PhUrLDoyVATh8,A Un Paso De La Luna (Remix),2021-03-23,1,album
0wLqXnCLseMice1Hwq6yLz,Si No Te Quisiera,67,track,False,False,185480,1,3,1ackd5XprZEkH3McKbQD51,Juan Magán,1ackd5XprZEkH3McKbQD51,Juan Magán,5N6P3Eh36VTePIz2g2n3Pu,The King Is Back,2013-07-22,7,album
36NOKjPLZVSqVJSC7iOHIm,Despacito,52,track,False,False,228546,1,1,4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,7bX9PK9BzyHuGAe8kEkm8o,Despacito (Versión Pop),2017-03-17,1,album
45oYs7ZmS2S5Jdd1Uzllfv,Yar Fadimem,36,track,False,False,234440,1,1,33mgPnVArm0A5xFZjbWF1h,İsmail Türüt,33mgPnVArm0A5xFZjbWF1h,İsmail Türüt,5O86ygxa7txbyQpCRI6cfj,Piryoz (Kıyı Türküleri),2003-05-07,20,album
1GEhmE5gParGRg6QnvTW4L,Yoh Yoh,37,track,False,False,249000,1,1,7EJB9F3fv0x2ezht730D7F,Burcu Güneş,7EJB9F3fv0x2ezht730D7F,Burcu Güneş,4vGXihbRAX7vkWtT77BTMC,Anadolu'nun Güneşi,2018-03-16,12,album
7LCRRe2EIOSS0IzLOf5IYj,Hayde,45,track,False,False,336506,1,12,03YhQQYWzaAU3HAQAJzIHG,Kâzım Koyuncu,03YhQQYWzaAU3HAQAJzIHG,Kâzım Koyuncu,52q8YxF44TAJQYApA3LxVl,Hayde,2004-03-17,15,album
1jH3jM3CqPmZcX7gzVPLHb,Çakkıdı,55,track,False,False,198653,1,3,2RQ8NtUmg5y6tfbvCwX8jI,Kenan Doğulu,2RQ8NtUmg5y6tfbvCwX8jI,Kenan Doğulu,6IsCf9WYDZrS0lQkFnwmCi,Festival,2006-06-13,13,album
7zoBAESQSuNw8froX20kL3,Hakim Bey,51,track,False,False,255346,1,6,0ylYRIvKTpv9uvTfKbYjM0,Mehmet Erdem,0ylYRIvKTpv9uvTfKbYjM0,Mehmet Erdem,7sJ4v9gqDMHIP0ooLT45oX,Herkes Aynı Hayatta,2012-08-06,10,album
5m0xKFMim80XzJ1HM0IBwW,Vermem Seni Ellere - Yol Arkadaşım Orijinal Film Müziği,51,track,False,False,191030,1,1,1nFJWl30l3PAHei86OxN0i,Oğuzhan Koç,1nFJWl30l3PAHei86OxN0i,Oğuzhan Koç,7n3a5UBDulK1ZGYOaudi8v,Vermem Seni Ellere (Yol Arkadaşım Orijinal Film Müziği),2017-10-12,1,album
3onkWNNAhDU9ZcvbtgNZF8,Sendeki Kaşlar,38,track,False,False,162586,1,9,5m4JTmo5elWQ9THLDvPYmH,Suzan Kardeş,5m4JTmo5elWQ9THLDvPYmH,Suzan Kardeş,4GFC0vT3XDG6qBaEoE4f7v,Bekriya II (Balkania),2008-12-30,10,album
7iHxJoGflhFUEjzW5kPynC,Sallaya Sallaya,50,track,False,False,178973,1,2,6p4UYgBKfV1XMDvD9KrtTv,Manuş Baba,6p4UYgBKfV1XMDvD9KrtTv,Manuş Baba,7r65BXJYxo9p8qIFmonTOe,İki Gözümün Çiçeği,2019-03-03,10,album
08KwNr3wIRWKm7KuW6yjj5,Harika,43,track,False,False,250976,4,2,6xLv41SHPrVVfvyGd1M7ut,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,Ozan Doğulu,3RBv7xzNiNq3UUha9y5guu,130 Bpm Quartet,2014,37,album
1hysEI46WrY5Y9G51iznGH,Ya Evde Yoksan,47,track,False,False,233778,1,3,4VU1nemTk5QFsrclcN8VFl,Özcan Deniz,0LyfQWJT6nXafLPZqxe9Of,Various Artists,1OOepvcMhvq7ohTs9EofXe,Neredesin Firuze ( Orijinal Fim Müzikleri ),2004-02-17,19,album
6q5L4brzLW2pLf2pE56JIb,Elfida,64,track,False,False,333640,1,2,1UV3ii5FWWXF3jkZVeA2bb,Haluk Levent,1UV3ii5FWWXF3jkZVeA2bb,Haluk Levent,0pXwNKB6aAIgBmOqdd2EFp,Akşam Üstü,2006,12,album
3CD11Ic4DYbbyKbupilGkE,Allam Allam,32,track,False,False,207960,1,5,3VR7QHJ8KocmcEQoFgRaoz,Cansu Koç,3VR7QHJ8KocmcEQoFgRaoz,Cansu Koç,5KO6vzk2SySJr9GVwIsbFf,Anadolu Yakası,1999-02-28,10,album
6uHspBMTj2fEPSd0Z7BV6a,Atma Türkü (Horon),42,track,False,False,320574,1,12,5vJ0V9IUcNBMOK1JDhqwd5,Cimilli İbo,5vJ0V9IUcNBMOK1JDhqwd5,Cimilli İbo,2cbwBX1HdffFOs5dhhVkDy,Cayır Cayır Yanayi,2005-05-12,12,album
29FvznSdFPCDqYAolgU21Q,Kiziroğlu,31,track,False,False,225133,1,2,1Jx9NS6PLxRIVCCv0NxGjA,Ayna,1Jx9NS6PLxRIVCCv0NxGjA,Ayna,22RgzmHddfjsQPGK82BkGZ,Dön Bak Aynaya,1998-05-15,13,album
4JWAN1SBE6r2PHbXTHzQNx,Dönersen Islık Çal,65,track,False,False,211920,1,2,6p4UYgBKfV1XMDvD9KrtTv,Manuş Baba,6p4UYgBKfV1XMDvD9KrtTv,Manuş Baba,0wrzie8zd8S70fMMyuHXhr,Dönersen Islık Çal,2017-04-27,11,album
19vyqTbRVkcBkYPbhbZlJd,Boşver Arkadaş (Haydi Sil Gözlerini),48,track,False,False,186800,1,1,52ZUYpWgLZaJJDEum4P2KH,İlhan İrem,52ZUYpWgLZaJJDEum4P2KH,İlhan İrem,3DgsLDORPNQViuDSBaBLs3,Işık ve Sevgiyle 30 Yıl,2004,18,album
2mwCk42hjSzBV7TgdeUd0z,Yollarda Bulurum Seni,61,track,False,False,269160,1,1,1UV3ii5FWWXF3jkZVeA2bb,Haluk Levent,1UV3ii5FWWXF3jkZVeA2bb,Haluk Levent,4taEeXViJ1fr5JoGIO9bnz,Bu Ateş Sönmez,1993,10,album
0lVEq8ZUKEjmXj5AeoPpiQ,Kerkük Zindanı,48,track,False,False,201456,1,2,1lIbZfJvMQRqzhtCQsg5EI,Cem Karaca,1lIbZfJvMQRqzhtCQsg5EI,Cem Karaca,3oeKtnCUoM42ZiLMR6RoVf,Bindik Bir Alamete,1999,11,album
3fUr9S6Jok0ucUFPbyp5SJ,Ne Mutlu Türküm Diyene,31,track,False,False,264243,1,11,5d6QcBFI1IDPsWH2MuTk0T,Mustafa Yıldızdoğan,5d6QcBFI1IDPsWH2MuTk0T,Mustafa Yıldızdoğan,6tXbICDhy9COeJBoziz87t,Han Duvarları,1995-12-06,11,album
3lPrs1fylHXjPPfSioDXDg,Eteği Belinde,60,track,False,False,205798,1,1,6p4UYgBKfV1XMDvD9KrtTv,Manuş Baba,6p4UYgBKfV1XMDvD9KrtTv,Manuş Baba,0wrzie8zd8S70fMMyuHXhr,Dönersen Islık Çal,2017-04-27,11,album
3hSExh4miLgdmwOiJ5LznL,Nihavend Taksim (Tanbur),17,track,False,False,218428,1,4,50B62j39giNzt4aN9WH379,Tanburi Cemil Bey,50B62j39giNzt4aN9WH379,Tanburi Cemil Bey,6VQHdDjY8xIkqfNQuGcSs0,Tanburi Cemil Bey Külliyatı,2016-03-04,166,album
1sMACGXIW2dplAxSvX16AY,Daymohk,44,track,False,False,242973,1,7,3MbsT2QoYOphVRqqMPQksZ,Kardes Türküler,3MbsT2QoYOphVRqqMPQksZ,Kardes Türküler,505xBkX1QOsfAVF3ihZxEj,Çocuk Haklı,2011-04-14,16,album
51X2Rm3aX5Iiz5zh0Fbdzb,O Güzel Başını Göğsüme Koysan,24,track,False,False,230250,1,7,5wIOhzwoYnGT6d0uNYsVi9,Bekir Sıtkı Sezgin,5wIOhzwoYnGT6d0uNYsVi9,Bekir Sıtkı Sezgin,40X5Gc3nOU1YxWvym2gbGB,Bekir Sıtkı Sezgin,1976,10,album
53yaHrgYgfsN7ZzalNndLu,Günaydınım - Kürdîlihicazkâr Fantezi,24,track,False,False,286960,1,11,1ICXA8JkOjxcujIQbI8S0Q,Cinuçen Tanrikorur,1ICXA8JkOjxcujIQbI8S0Q,Cinuçen Tanrikorur,4epvKpUURFHiBPJLsJIvZT,"Günaydinim, Narçiçeğim",2015-08-01,21,album
5W352BXSTLkQTZhkmaMmTE,Ah Bir Ataş Ver,27,track,False,False,329293,1,5,4QWqsVm7Fshfrrls28mcvn,Tolga Çandar,4QWqsVm7Fshfrrls28mcvn,Tolga Çandar,1xSUqx0MqtwtpIMLShYmxp,Güzel İzmir,2016-06-10,12,album
03ZDVTcTl1ZbSoe4UbpJbc,Ay Yüzlü Sevgili,33,track,False,False,365965,1,13,2FP6zdIzuI7cEQ7bzgOvq9,The Secret Ensemble,2FP6zdIzuI7cEQ7bzgOvq9,The Secret Ensemble,5lnqU5t1mSByTR1xY5biip,Kuşların Çağrısı,2016-06-24,15,album
12FUbeXrIS60ZTYpwO29yf,Nikriz Sirto,20,track,False,False,200110,1,9,73uzPWSImvq2Rt56zniCgb,Emirgan Ensemble,73uzPWSImvq2Rt56zniCgb,Emirgan Ensemble,0bHtveNoSLgpCk68vb4pfy,Klasik Osmanlı Müziği,1995-04-14,12,album
6GjUGhDJIhfNwYh9VSx5i6,Yeni Camii Avlusunda Ezan Sesi Var,17,track,False,False,257826,1,6,19eA842Jf7AcYf6myCZ7wh,Melihat Gülses,19eA842Jf7AcYf6myCZ7wh,Melihat Gülses,3sHMiMXtW4dVSnPC0FP9Je,Selanik'e Ağıt,2016-12-21,12,album
6ts6E6ov2HAWIdcFEdVXdV,Geçti Dost Kervanı,23,track,False,False,191506,1,1,5DmyXzZgwTmnHVsNtlb4bl,Ruhi Su,5DmyXzZgwTmnHVsNtlb4bl,Ruhi Su,3kOGMS50rkF1BWqWpm3Id5,Ekin İdim Oldum Harman,1993-07-13,13,album
4Hwx1AaqcuwDjramuaGqXj,Buselik Beste 'Her Gördüğü Periye Gönül Müptela Olur',23,track,False,False,293939,1,7,5nTswH6KXoL7iQjZXjQEj4,Ertan Tekin,5nTswH6KXoL7iQjZXjQEj4,Ertan Tekin,6r17TPLNFTrPtKOUCDpo9w,Itri & Bach,2013-02-14,14,album
5Q2Rpb8Wkbe6aO8r5yNoSH,Alişimin Kaşları Kara,14,track,False,False,241255,1,15,0xsueYxjFxn3v5VAR9YkT9,Safiye Ayla,0xsueYxjFxn3v5VAR9YkT9,Safiye Ayla,7q7vaIunjnpZ4lG8cLjJCK,Yanik Ömer,1998-07-01,16,album
2XaR5KBAMC3JGhPpxiq3v6,Dal Boylum,31,track,False,False,224506,1,5,5xuQlQor4mc2SoMoOuoRQI,Gülşen Kutlu,5xuQlQor4mc2SoMoOuoRQI,Gülşen Kutlu,3PoIxQL8cD3WFfCv7vzB8Q,Anadolu Esintileri,2001-06-20,15,album
53Tub2xUOSwR5Q7toG3PNl,"Biraz Kül, Biraz Duman",26,track,False,False,216502,1,4,7KoyDRlXHKM8yRDr63ZDbj,Nesrin Sipahi,7KoyDRlXHKM8yRDr63ZDbj,Nesrin Sipahi,7jLvxQrAgBZrpUMmEiR27k,"Nesrin Sipahi, Vol. 2",2000-03-30,16,album
1dmSjkMrKyZJCarxIBqR1C,Acem Kızı,35,track,False,False,147733,1,4,5DmyXzZgwTmnHVsNtlb4bl,Ruhi Su,5DmyXzZgwTmnHVsNtlb4bl,Ruhi Su,3qDKv61Cots3rjFAVQQco7,Ankara'nın Taşına Bak,1993-03-01,15,album
0mPnAWUiwmdM1mxEh3TLC2,Küçelere Su Serpmişem,30,track,False,False,258133,1,9,6WDnC2nx6hEPdtcU2LLGtE,Ezginin Günlügü,6WDnC2nx6hEPdtcU2LLGtE,Ezginin Günlügü,5cjZoCB4Q6oLcjhTXJQjkz,Alagözlü Yar (Azeri Nihavent),1987,10,album
3LRcwdjOD1lRGaaxFUqD1M,Tanrıdan Diledim Bu Kadar Dilek,27,track,False,False,130564,1,11,3gmRDeSq9EIPP6pFSLi3FT,Cengiz Özkan,3gmRDeSq9EIPP6pFSLi3FT,Cengiz Özkan,6E4ojrZKa72EsTOtQjCUKK,Kırmızı Buğday,1998-12-11,12,album
1cHwjSy98HDN8Z0HN8w2is,Manastırın Ortasında Var Bir Havuz,26,track,False,False,190546,1,10,19eA842Jf7AcYf6myCZ7wh,Melihat Gülses,19eA842Jf7AcYf6myCZ7wh,Melihat Gülses,3sHMiMXtW4dVSnPC0FP9Je,Selanik'e Ağıt,2016-12-21,12,album
0OordffS2IyBT1b6GN527v,Garip (Hicaz Saz Semaisi),29,track,False,False,358841,1,1,5AjOM8Kxmb2hNi9Gq2p9Zp,Göksel Baktagir,5AjOM8Kxmb2hNi9Gq2p9Zp,Göksel Baktagir,7d07m49QSPQ6TYWi0aRlSz,Hayal Gibi 2 - Hatira Defteri,2004-04-07,13,album
25OmYkkWMY7AgPkHyqzSz4,Kimseye Etmem Şikayet,20,track,False,False,175264,1,5,0W9Yg3XLyYxcesMVrAixZo,Gönül Yazar,0W9Yg3XLyYxcesMVrAixZo,Gönül Yazar,0eaPKsSxMzLjvDUdRsxFHS,Gönül Yazar'dan Seçmeler 2,1974-02-06,13,album
3egyYFEXZkLRTpU7sr01P9,Suzidil Saz Semaisi,23,track,False,False,315420,1,8,1SYJnIEDYon1Nk3xQdB07s,Necdet Yaşar,1SYJnIEDYon1Nk3xQdB07s,Necdet Yaşar,1B7RURis6INcah8BBeO7td,Necdet Yasar - Arşiv,1998-07-16,14,album
2PC9Tl8SWVO2yhDDtJcrAi,Setting Fires,58,track,False,False,247426,1,1,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,22rp3PnM3q2mtTI0OGCzpq,Collage EP,2016-11-04,5,album
